Cod_Cliente,Max_Valor,Mediana_Valor,Media_Valor,Std_Valor,Num_Transacciones,Ocurrencias_Madrugada,Ocurrencias_Mañana,Ocurrencias_Tarde,Ocurrencias_Noche,Ocurrencias_PAGO TARJETA DE CREDITO,Ocurrencias_TRANSFER BANCOS,Ocurrencias_TRANSFER EXTERNAS,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Final_Mes,Ocurrencias_Mitad_Mes,Ocurrencias_Principio_Mes,Hora_Mas_Frecuente,Transaccion_Mas_Frecuente,Dia_Mas_Frecuente
1600729,1200.0,200.0,298.40972972972975,279.00188047175465,74,0,33,36,5,26,48,0,0,22,21,31,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600730,1271.0,105.545,225.66958333333332,269.29073200705284,72,0,46,26,0,8,36,0,28,14,34,24,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600731,700.0,150.0,153.62264150943398,144.9749283914947,53,0,21,13,19,0,24,0,29,21,8,24,Ocurrencias_Mañana,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Principio_Mes
1600732,500.0,300.0,291.04545454545456,131.33507755890122,22,0,8,14,0,0,22,0,0,5,11,6,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600735,1300.0,150.0,238.68144827586207,245.8890016574193,145,5,45,60,35,2,55,57,31,58,40,47,Ocurrencias_Tarde,Ocurrencias_TRANSFER EXTERNAS,Ocurrencias_Final_Mes
1600736,400.0,58.0,117.82322580645162,139.40740375812413,31,1,6,17,7,0,31,0,0,15,8,8,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600741,400.0,125.0,143.88888888888889,67.10573363863544,27,0,2,17,8,0,24,0,3,2,10,15,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600750,1000.0,130.0,152.52247191011236,155.7843043739477,89,0,35,54,0,37,45,0,7,18,41,30,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600751,2800.0,30.0,249.0921052631579,524.3636536673189,38,0,23,12,3,0,8,7,23,9,10,19,Ocurrencias_Mañana,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Principio_Mes
1600752,1500.0,115.0,195.53276923076925,307.34725862261496,65,0,20,43,2,12,0,24,29,17,19,29,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Principio_Mes
1600754,540.0,100.0,123.0,114.73447607410772,21,1,2,5,13,0,21,0,0,7,5,9,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600756,1068.0,364.0,428.4,304.04550098080165,25,0,15,5,5,6,19,0,0,4,9,12,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600759,5000.0,308.0,602.1046969696969,794.8518495576969,66,6,14,29,17,0,61,0,5,23,24,19,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600765,1094.0,200.0,256.7155844155844,207.12614962672725,77,0,33,29,15,11,62,0,4,29,14,34,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600770,9999.0,249.66,515.3441441441441,1048.948479126916,111,2,26,31,52,0,85,12,14,45,44,22,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600776,5000.0,32.27,393.7973684210526,1127.6020143198778,19,0,15,4,0,11,8,0,0,15,2,2,Ocurrencias_Mañana,Ocurrencias_PAGO TARJETA DE CREDITO,Ocurrencias_Final_Mes
1600777,500.0,152.5,191.74015625,123.29114421900844,64,0,36,28,0,9,51,0,4,25,8,31,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600778,1261.0,246.0,343.19493506493507,279.3217500558666,77,1,28,20,28,0,66,0,11,15,21,41,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600780,2100.0,87.13,230.1581647940075,348.33776763171886,267,0,109,136,22,0,108,153,6,90,104,73,Ocurrencias_Tarde,Ocurrencias_TRANSFER EXTERNAS,Ocurrencias_Mitad_Mes
1600781,2000.0,191.16500000000002,295.81625,371.8730010629196,72,0,20,30,22,16,56,0,0,29,16,27,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600785,700.0,200.0,231.90875,185.27135514318152,56,0,27,28,1,27,29,0,0,4,37,15,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600788,500.0,20.0,44.247966101694914,78.6653476219459,59,0,9,48,2,0,0,0,59,33,20,6,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Final_Mes
1600808,3000.0,300.0,597.4867346938776,683.0668304339744,49,0,25,24,0,16,27,0,6,15,17,17,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600825,3680.0,183.12,458.8182857142857,784.8393564496297,35,0,24,10,1,27,2,0,6,9,16,10,Ocurrencias_Mañana,Ocurrencias_PAGO TARJETA DE CREDITO,Ocurrencias_Mitad_Mes
1600838,570.0,38.99,165.13105263157894,189.5846987172733,19,0,9,6,4,0,17,0,2,10,1,8,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600843,8000.0,200.0,749.8033333333334,1781.1000973117316,39,0,10,17,12,0,38,0,1,9,16,14,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600845,500.0,200.0,232.7948717948718,145.20211494167626,39,0,26,13,0,15,12,5,7,10,7,22,Ocurrencias_Mañana,Ocurrencias_PAGO TARJETA DE CREDITO,Ocurrencias_Principio_Mes
1600850,500.0,75.0,110.58763157894737,108.20692523979287,152,0,29,96,27,5,12,65,70,56,41,55,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Final_Mes
1600851,1200.0,100.0,132.64603448275864,184.97622917875628,58,0,12,35,11,12,30,0,16,7,11,40,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600852,1060.0,275.0,320.20461538461535,236.73434649352552,39,0,32,5,2,5,34,0,0,5,8,26,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600853,500.0,59.0,109.36275862068966,96.80751677704168,58,0,25,27,6,0,58,0,0,4,20,34,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600860,600.0,246.05,233.85620689655173,139.0547922529743,58,0,34,18,6,20,28,0,10,24,11,23,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600862,500.0,130.785,171.176875,111.10254726726203,32,0,15,15,2,0,32,0,0,12,7,13,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600863,500.0,136.655,184.24615384615385,144.3900466119995,26,0,17,5,4,0,23,0,3,5,6,15,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600869,6400.0,150.0,543.35,1393.843617106083,20,1,8,10,1,9,8,0,3,4,6,10,Ocurrencias_Tarde,Ocurrencias_PAGO TARJETA DE CREDITO,Ocurrencias_Principio_Mes
1600870,938.85,423.31,462.45208333333335,152.24263000593228,24,0,6,18,0,12,12,0,0,10,1,13,Ocurrencias_Tarde,Ocurrencias_PAGO TARJETA DE CREDITO,Ocurrencias_Principio_Mes
1600871,1700.0,350.0,355.1766666666667,373.75914754158794,24,0,8,10,6,0,24,0,0,2,17,5,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600872,2000.0,150.0,472.38235294117646,601.3542300359869,34,0,12,22,0,0,27,7,0,14,11,9,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600875,1256.0,200.0,255.33766233766235,213.1315142785645,77,0,34,38,5,12,32,11,22,16,26,35,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600876,1200.0,78.0,137.52645161290323,245.2439947555412,31,0,19,12,0,2,29,0,0,4,8,19,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600879,1200.0,402.0,426.46806451612906,247.29213258576476,62,0,21,31,10,28,34,0,0,20,7,35,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600886,500.0,150.0,164.48387096774192,134.1941059231594,31,0,19,10,2,0,31,0,0,14,3,14,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600887,1500.0,200.0,276.7634545454545,249.85252690498868,55,0,9,32,14,23,24,0,8,21,11,23,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600892,892.0,100.0,160.0809523809524,193.74433905094028,126,0,87,31,8,0,120,0,6,19,17,90,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600894,1000.5,125.0,180.96598130841122,203.22240381646665,107,0,58,30,19,9,26,0,72,39,45,23,Ocurrencias_Mañana,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Mitad_Mes
1600895,1000.0,200.7,225.12857142857143,204.15205084581018,28,0,15,12,1,0,28,0,0,0,4,24,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600896,1000.0,300.0,485.51612903225805,365.60587804973284,31,0,21,10,0,0,30,0,1,12,2,17,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600897,1900.0,155.0,300.29625,378.54857691192746,56,0,34,20,2,31,25,0,0,22,17,17,Ocurrencias_Mañana,Ocurrencias_PAGO TARJETA DE CREDITO,Ocurrencias_Final_Mes
1600899,3073.5,43.0,349.113125,714.390748091374,96,0,66,26,4,0,30,0,66,41,29,26,Ocurrencias_Mañana,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Final_Mes
1600908,2700.0,200.0,344.9019607843137,413.51721874195084,51,0,25,26,0,23,15,0,13,13,12,26,Ocurrencias_Tarde,Ocurrencias_PAGO TARJETA DE CREDITO,Ocurrencias_Principio_Mes
1600915,1500.0,205.0,262.77777777777777,280.5534822636433,27,0,17,9,1,17,7,0,3,12,6,9,Ocurrencias_Mañana,Ocurrencias_PAGO TARJETA DE CREDITO,Ocurrencias_Final_Mes
1600917,2000.0,100.0,301.10169491525426,433.84613890002186,59,2,23,22,12,0,47,0,12,15,20,24,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600918,893.0,55.0,128.7458108108108,191.17292405874113,74,0,26,46,2,23,10,36,5,15,21,38,Ocurrencias_Tarde,Ocurrencias_TRANSFER EXTERNAS,Ocurrencias_Principio_Mes
1600919,2325.0,267.0,398.2707042253521,410.9022870719091,71,0,51,20,0,0,55,14,2,12,18,41,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600938,1000.0,96.0,142.23882352941177,160.46628298924182,136,0,78,53,5,18,103,0,15,25,36,75,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600943,200.0,30.0,44.8668253968254,35.85723847495325,63,0,27,36,0,7,23,0,33,22,13,28,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Principio_Mes
1600959,7000.0,495.36,968.7115789473685,1517.7601465619703,19,0,7,6,6,0,19,0,0,3,7,9,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600962,2000.0,77.5,321.3339285714286,546.7969472220946,28,0,16,11,1,0,14,0,14,9,7,12,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600965,200.0,30.0,51.96108695652174,50.58750079387247,46,0,23,23,0,0,35,0,11,18,10,18,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600970,800.0,40.0,121.29291666666667,182.47653839613525,24,0,14,10,0,0,9,0,15,13,3,8,Ocurrencias_Mañana,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Final_Mes
1600980,1700.0,350.0,435.74074074074076,361.9251508458825,27,0,5,22,0,0,9,0,18,9,11,7,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Mitad_Mes
1600983,971.09,178.20499999999998,225.72265625,204.1925042370301,128,0,24,87,17,15,113,0,0,7,24,97,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600993,2240.0,150.0,384.084,495.09114622124554,25,0,9,10,6,7,18,0,0,1,11,13,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600994,900.0,287.5,346.7555,244.06669475618864,20,0,4,13,3,0,20,0,0,2,9,9,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600999,3000.0,176.0,299.6559139784946,474.4515024151494,93,0,14,70,9,17,74,0,2,38,33,22,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1601004,6750.0,260.0,670.6805,1567.495242092922,20,0,6,14,0,4,8,0,8,9,2,9,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1601006,686.64,25.0,77.39608,106.69559972103937,125,0,51,74,0,15,39,6,65,34,22,69,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Principio_Mes
1601013,2831.0,275.0,535.2634782608695,615.3199064776247,46,0,10,29,7,15,24,6,1,13,14,19,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1601015,1000.0,260.0,319.90277777777777,234.9792337160409,36,0,15,17,4,6,30,0,0,4,5,27,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1601022,253.0,80.0,89.09190476190477,51.331861218842214,21,0,17,3,1,0,21,0,0,5,11,5,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1601026,800.0,199.0,265.9543396226415,228.9714788210484,53,0,18,34,1,5,48,0,0,9,15,29,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1601033,5000.0,595.78,1255.5964,1592.710886230036,25,0,12,13,0,12,13,0,0,5,6,14,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1601037,1757.35,820.505,737.34875,520.8671000595608,24,0,13,11,0,0,24,0,0,11,7,6,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1601042,300.0,75.3,93.98245283018868,70.69298985770635,53,0,18,35,0,0,53,0,0,21,15,17,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1601050,660.0,236.24,259.7898275862069,180.91277847559363,58,0,12,19,27,0,58,0,0,19,18,21,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1601052,800.0,80.0,164.90530612244896,190.09538423548656,98,0,30,66,2,13,30,3,52,47,32,19,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Final_Mes
1601055,1700.0,252.0,357.125,392.40881269672224,40,0,16,19,5,0,38,0,2,23,11,6,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1601059,1000.0,179.5,194.06666666666666,197.56055984860012,27,0,10,15,2,0,27,0,0,6,12,9,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1601064,2565.0,250.0,409.8641463414634,550.6393336884662,41,0,26,7,8,0,41,0,0,6,9,26,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1601077,1000.0,127.0,267.7383177570093,249.35661877964822,107,0,66,33,8,10,90,0,7,31,29,47,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1601095,3000.0,605.4200000000001,738.8493636363636,597.109986804603,110,0,6,34,70,0,106,0,4,23,45,42,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1601098,2709.68,184.49,330.63138297872337,419.1966801728746,94,0,43,40,11,0,94,0,0,38,22,34,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1601108,1000.0,27.939999999999998,97.50121621621622,159.82493583586668,74,0,38,36,0,0,13,61,0,15,24,35,Ocurrencias_Mañana,Ocurrencias_TRANSFER EXTERNAS,Ocurrencias_Principio_Mes
1601116,1000.0,200.0,289.6170588235294,273.685740573338,51,2,23,22,4,0,39,0,12,14,14,23,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1601118,1171.0,297.5,359.40500000000003,309.33835414009894,20,0,20,0,0,0,20,0,0,7,7,6,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1601119,820.0,143.0,199.42,190.56203495624905,25,0,14,11,0,5,14,0,6,18,3,4,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1601122,941.0,230.0,255.04255319148936,168.53305151871268,47,0,20,26,1,0,9,0,38,17,26,4,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Mitad_Mes
1601126,780.0,40.0,96.13805555555557,147.42027439204352,36,0,11,21,4,0,20,5,11,10,12,14,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1601127,860.0,200.0,276.62068965517244,225.89368766762564,29,0,12,15,2,1,28,0,0,5,13,11,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1601130,200.0,50.0,65.18518518518519,45.940628103469706,27,0,16,7,4,4,23,0,0,10,10,7,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1601131,1500.0,100.0,262.9846153846154,323.31154688724945,130,0,55,65,10,0,53,0,77,35,45,50,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Principio_Mes
1601132,753.0,184.0,246.373,181.6948032481073,20,0,8,10,2,9,11,0,0,20,0,0,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1601134,1310.0,55.445,152.80125,268.3472985860098,56,0,41,15,0,0,26,0,30,18,16,22,Ocurrencias_Mañana,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Principio_Mes
1601136,400.0,197.5,177.04347826086956,103.7128421324399,46,0,36,10,0,0,46,0,0,13,8,25,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1601141,1000.0,400.0,374.9721739130435,268.0778210445026,23,0,6,15,2,0,23,0,0,8,2,13,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1601143,2000.0,922.0,785.24,478.7794931832995,29,4,17,5,3,0,29,0,0,5,6,18,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1601144,6870.5,100.32499999999999,676.9399999999999,1680.6585786686812,20,0,17,1,2,0,17,3,0,9,2,9,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1601147,400.0,111.0,154.30965517241378,115.74882006441973,29,0,9,16,4,10,8,0,11,4,12,13,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Principio_Mes
1601152,70.0,34.084999999999994,37.4875,18.40699686454661,36,0,16,17,3,0,0,0,36,12,12,12,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Final_Mes
1601158,3100.0,160.0,295.65553191489363,481.356217503838,47,0,17,30,0,17,30,0,0,12,21,14,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1601161,2616.15,125.0,180.78035087719297,277.54876415974445,114,8,32,41,33,10,14,0,90,35,35,44,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Principio_Mes
1601163,1900.0,144.0,239.73684210526315,338.400308506054,57,0,18,39,0,9,48,0,0,23,21,13,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1601167,1200.0,164.19,260.49117647058824,265.1417076731781,68,0,52,15,1,4,64,0,0,11,14,43,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1601168,1467.0,766.0,715.6826315789473,494.1878018958886,19,0,9,4,6,0,19,0,0,10,6,3,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1601173,884.71,475.0,465.6876923076924,271.8112701461467,26,0,19,7,0,23,3,0,0,0,15,11,Ocurrencias_Mañana,Ocurrencias_PAGO TARJETA DE CREDITO,Ocurrencias_Mitad_Mes
1601182,2277.38,188.16500000000002,436.37316666666663,483.4564580905536,60,0,42,18,0,0,53,7,0,9,31,20,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1601191,728.0,67.5,131.13166666666666,156.01754267612037,48,0,25,23,0,11,22,0,15,13,10,25,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1601193,665.0,151.0,244.1818181818182,194.04277385701428,77,0,56,17,4,6,53,0,18,19,5,53,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1601198,500.0,42.345,88.93792682926829,109.69571068443143,82,0,42,21,19,0,39,0,43,18,41,23,Ocurrencias_Mañana,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Mitad_Mes
1601207,1320.0,959.925,723.4555,505.7878025466806,20,0,13,1,6,0,20,0,0,3,2,15,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1601209,694.0,232.04000000000002,298.3696153846154,231.12288730423506,26,2,6,11,7,0,26,0,0,8,15,3,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1601218,1200.0,50.0,134.85340248962655,205.75042285912346,241,0,163,78,0,0,72,32,137,77,88,76,Ocurrencias_Mañana,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Mitad_Mes
1601219,2100.0,82.5,185.0106451612903,364.1389582665467,62,0,28,29,5,0,40,22,0,26,31,5,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1601220,900.0,140.0,239.62466666666668,234.73252415926908,45,0,35,10,0,0,45,0,0,27,9,9,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1601226,2900.0,200.0,370.8285714285714,651.2445319049784,35,0,16,14,5,0,35,0,0,5,14,16,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1601227,2750.0,300.0,422.0769892473119,455.4315073397902,93,0,43,39,11,34,59,0,0,31,16,46,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1601230,690.0,362.0,374.5416666666667,247.40513845963645,24,0,0,6,18,0,24,0,0,2,11,11,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1601236,1100.0,180.0,231.48275862068965,205.70829219511913,29,0,11,3,15,2,27,0,0,2,10,17,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1601242,6400.0,201.28,506.46495238095235,857.0995095333694,210,0,75,121,14,7,91,112,0,74,54,82,Ocurrencias_Tarde,Ocurrencias_TRANSFER EXTERNAS,Ocurrencias_Principio_Mes
1601244,4890.0,190.0,431.10714285714283,1029.183003533339,28,0,5,9,14,0,20,0,8,4,19,5,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1601261,302.0,102.78,119.54850000000002,93.35625845313437,20,0,5,15,0,0,12,4,4,5,10,5,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1601266,100.0,100.0,80.60606060606061,26.450353723933677,33,0,18,10,5,0,33,0,0,20,5,8,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1601275,465.0,150.0,168.26315789473685,106.52534497858721,19,0,6,6,7,3,16,0,0,11,6,2,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1601281,3580.0,190.0,323.6634426229508,577.356296812997,61,0,23,14,24,7,31,19,4,35,11,15,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1601282,1300.0,200.0,348.0,396.39258738444306,25,0,13,11,1,0,15,10,0,9,6,10,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1601288,500.0,70.0,119.00322580645161,122.3825736338606,31,0,15,16,0,0,31,0,0,2,7,22,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1601297,812.85,68.5,111.09076086956522,128.0148958814816,92,0,56,30,6,10,48,0,34,26,42,24,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1601300,500.0,140.0,192.0625,127.93519970117937,32,0,24,7,1,10,22,0,0,7,13,12,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1601301,2000.0,300.0,558.4934782608696,548.0017386137706,23,0,12,7,4,0,23,0,0,14,5,4,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1601305,240.0,50.0,89.0974358974359,78.99875910810741,39,0,11,12,16,0,31,0,8,7,10,22,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1601313,1000.0,200.35,465.8264,430.1775557921791,25,0,16,9,0,18,7,0,0,5,2,18,Ocurrencias_Mañana,Ocurrencias_PAGO TARJETA DE CREDITO,Ocurrencias_Principio_Mes
1601318,1190.0,100.0,192.27465648854962,234.62572502178114,131,0,70,50,11,0,131,0,0,54,25,52,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1601322,341.0,60.0,71.18821428571428,74.17931502902007,28,0,18,3,7,0,28,0,0,2,4,22,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1601326,600.0,27.0,64.27432098765432,105.63349494760493,81,0,34,47,0,9,1,10,61,24,35,22,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Mitad_Mes
